scheduler,internal_device,physical_gpu,start_time_s,end_time_s,duration_s
fcfs,2,5,9746.027927900199,9747.03849342512,1.0105655249208212
fcfs,2,5,9747.50775182899,9747.704373110086,0.1966212810948491
fcfs,2,5,9747.964325417764,9749.140791102778,1.1764656850136817
fcfs,2,5,9749.44331273716,9753.718583134003,4.275270396843553
fcfs,2,5,9754.34169773478,9764.221380533185,9.879682798404247
fcfs,2,5,9764.470497384202,9770.518362828996,6.047865444794297
fcfs,2,5,9770.820651918184,9771.332223156933,0.5115712387487292
fcfs,2,5,9771.734843721148,9774.038694535848,2.3038508147001266
fcfs,2,5,9774.696263046935,9779.331714453176,4.635451406240463
fcfs,2,5,9779.648569894955,9779.883008533157,0.23443863820284605
fcfs,2,5,9780.06314762216,9786.372184298001,6.309036675840616
fcfs,2,5,9786.87787172012,9790.745463011786,3.867591291666031
fcfs,2,5,9791.179873424117,9803.414742114022,12.234868689905852
fcfs,2,5,9803.878840756137,9804.368297600187,0.4894568440504372
fcfs,2,5,9804.8877642788,9805.839818761218,0.9520544824190438
fcfs,2,5,9806.366353911813,9806.786954454146,0.42060054233297706
fcfs,2,5,9807.308637585025,9809.043903443962,1.7352658589370549
fcfs,2,5,9809.489511223044,9809.938510308042,0.4489990849979222
fcfs,2,5,9810.34036769811,9810.993109113071,0.6527414149604738
fcfs,2,5,9811.185780988075,9811.309083592147,0.12330260407179594
fcfs,2,5,9811.619818616193,9814.405864235945,2.786045619752258
fcfs,2,5,9814.653194662184,9815.328793763183,0.6755991009995341
fcfs,2,5,9815.57844230719,9833.883790378924,18.305348071735352
fcfs,2,5,9834.19197135279,9853.645115405787,19.45314405299723
fcfs,2,5,9853.916805413086,9860.832898062188,6.916092649102211
fcfs,2,5,9861.25637675589,9867.754077652935,6.4977008970454335
fcfs,2,5,9868.192232106812,9873.85515329102,5.662921184208244
fcfs,2,5,9874.143311422784,9883.282453731168,9.13914230838418
fcfs,2,5,9883.718074874021,9889.98297359515,6.264898721128702
fcfs,2,5,9890.232505626045,9903.679311552085,13.446805926039815
fcfs,2,5,9904.106363562867,9904.407890194096,0.3015266312286258
fcfs,2,5,9904.654681426007,9905.439560631756,0.7848792057484388
fcfs,2,5,9905.68763791304,9907.590042637195,1.9024047241546214
fcfs,2,5,9908.131110625807,9908.42066189088,0.2895512650720775
fcfs,2,5,9908.666718035005,9908.781944852788,0.11522681778296828
fcfs,2,5,9909.12281060405,9914.293666746002,5.170856141950935
fcfs,2,5,9914.582379571162,9925.48992733704,10.907547765877098
fcfs,2,5,9925.747367219068,9926.075002354104,0.32763513503596187
fcfs,2,5,9926.71525249118,9928.1853226698,1.4700701786205173
fcfs,2,5,9928.704555726144,9928.98614786379,0.28159213764593005
fcfs,2,5,9929.234437630046,9930.255027492065,1.0205898620188236
fcfs,2,5,9930.598503401969,9931.833589600865,1.2350861988961697
fcfs,2,5,9932.414964231197,9933.788949516136,1.3739852849394083
fcfs,2,5,9934.35020386381,9935.538180435076,1.187976571265608
fcfs,2,5,9935.786388869863,9936.341628949158,0.5552400792948902
fcfs,2,5,9936.755944212899,9942.341396426782,5.5854522138834
fcfs,2,5,9942.726529209875,9943.97568084905,1.24915163917467
fcfs,2,5,9944.66275752196,9944.93272903189,0.2699715099297464
fcfs,2,5,9945.180718522985,9955.809704851825,10.628986328840256
fcfs,2,5,9956.05866017798,9956.607363929972,0.5487037519924343
fcfs,2,5,9956.928752391133,9957.76274114009,0.8339887489564717
fcfs,2,5,9958.227722619195,9958.869714354165,0.641991734970361
fcfs,2,5,9959.068141410127,9967.26034178678,8.192200376652181
fcfs,2,5,9967.807870835066,9977.175992473029,9.368121637962759
fcfs,2,5,9977.732328440994,9979.764338308014,2.0320098670199513
fcfs,2,5,9980.078427286819,9986.239807326812,6.161380039993674
fcfs,2,5,9986.601863708813,9990.000149106141,3.3982853973284364
fcfs,2,5,9990.559436528943,9992.030498894863,1.4710623659193516
fcfs,2,5,9992.439694607165,9994.794771993998,2.3550773868337274
fcfs,2,5,9995.40004714299,10000.56025906885,5.160211925860494
fcfs,2,5,10000.885467602871,10019.990801419131,19.1053338162601
fcfs,2,5,10020.414209303912,10022.557009105105,2.1427998011931777
fcfs,2,5,10022.86301746592,10024.646290407982,1.7832729420624673
fcfs,2,5,10025.135651092045,10026.97017623717,1.834525145124644
fcfs,2,5,10027.530410125852,10032.632153626997,5.101743501145393
fcfs,2,5,10033.046092343051,10037.834241892211,4.788149549160153
fcfs,2,5,10038.103208110202,10039.51462877402,1.411420663818717
fcfs,2,5,10040.093628484756,10041.13187040016,1.0382419154047966
fcfs,2,5,10041.511856076773,10044.118186670821,2.606330594047904
fcfs,2,5,10044.523421527818,10047.662183057051,3.1387615292333066
fcfs,2,5,10048.050839491189,10053.542544974945,5.491705483756959
fcfs,2,5,10054.117558770813,10055.255931001157,1.1383722303435206
fcfs,2,5,10055.597473638132,10056.431306927,0.8338332888670266
fcfs,2,5,10057.022835885175,10058.31297847908,1.2901425939053297
fcfs,2,5,10058.780319376849,10059.307443039957,0.5271236631087959
fcfs,2,5,10059.68601101404,10060.444053436164,0.7580424221232533
fcfs,2,5,10060.578409396112,10071.34315249417,10.764743098057806
fcfs,2,5,10071.590006507002,10073.090554716997,1.5005482099950314
fcfs,2,5,10073.612607065123,10078.152859231923,4.540252166800201
fcfs,2,5,10078.502801015042,10078.680213137064,0.17741212202236056
fcfs,2,5,10078.858453290071,10079.390693331137,0.5322400410659611
fcfs,2,5,10079.804841056932,10080.398964704946,0.5941236480139196
fcfs,2,5,10080.709809340071,10083.466766476166,2.75695713609457
fcfs,2,5,10083.977647808846,10089.962257970124,5.984610161278397
fcfs,2,5,10090.45936169289,10096.643893760163,6.184532067272812
fcfs,2,5,10097.27889316203,10102.77361681778,5.494723655749112
fcfs,2,5,10103.192782995757,10103.806798526086,0.6140155303291976
fcfs,2,5,10104.15905773919,10104.992412693799,0.8333549546077847
fcfs,2,5,10105.636229467113,10106.152766484767,0.5165370176546276
fcfs,2,5,10106.603226102889,10107.297256434802,0.6940303319133818
fcfs,2,5,10107.57105555106,10108.264716627076,0.6936610760167241
fcfs,2,5,10108.537589619868,10112.399019736797,3.861430116929114
fcfs,2,5,10112.85660549393,10113.53869582899,0.682090335059911
fcfs,2,5,10113.75723462319,10114.437553863041,0.6803192398510873
fcfs,2,5,10114.595877496991,10125.57461719215,10.978739695157856
fcfs,2,5,10125.984244057909,10126.800331579056,0.8160875211469829
fcfs,2,5,10127.017072728835,10139.664609582163,12.647536853328347
fcfs,2,5,10140.127606680151,10152.428748652805,12.301141972653568
fcfs,2,5,10152.781324150972,10164.602705860045,11.821381709072739
fcfs,2,5,10165.191544269212,10170.532217580825,5.3406733116135
fcfs,2,5,10171.157695040107,10178.828489108942,7.670794068835676
fcfs,2,5,10179.168968379963,10189.628887772094,10.459919392131269
fcfs,2,5,10189.876875713002,10190.22351041995,0.3466347069479525
fcfs,2,5,10190.84371439321,10191.851199116092,1.0074847228825092
fcfs,2,5,10192.321766274981,10196.395243342035,4.073477067053318
fcfs,2,5,10196.763931104913,10197.280021314044,0.5160902091301978
fcfs,2,5,10197.669322107919,10199.384943093173,1.7156209852546453
fcfs,2,5,10199.996798598208,10201.640508078039,1.6437094798311591
fcfs,2,5,10201.932553490158,10203.896648337133,1.9640948469750583
fcfs,2,5,10204.278563880827,10205.074844586197,0.796280705370009
fcfs,2,5,10205.737629139796,10206.13188233599,0.39425319619476795
fcfs,2,5,10206.591888741124,10207.164467082825,0.5725783417001367
fcfs,2,5,10207.458916475065,10208.649712387938,1.190795912873
fcfs,2,5,10208.936477629934,10209.361734450795,0.42525682086125016
fcfs,2,5,10209.904504206963,10211.988535782788,2.0840315758250654
fcfs,2,5,10212.23761715414,10212.69645993784,0.4588427837006748
fcfs,2,5,10213.204980496783,10214.107055391185,0.9020748944021761
fcfs,2,5,10214.6273193378,10215.013429333922,0.38610999612137675
fcfs,2,5,10215.59373590909,10216.093552409206,0.49981650011613965
fcfs,2,5,10216.560064808,10217.958216183819,1.3981513758189976
fcfs,2,5,10218.392758985981,10230.466809235979,12.074050249997526
fcfs,2,5,10230.923917919863,10241.142699650023,10.218781730160117
fcfs,2,5,10241.39187292708,10253.691178885754,12.299305958673358
fcfs,2,5,10254.1515645748,10261.922897387762,7.771332812961191
fcfs,2,5,10262.170093712863,10267.838487911038,5.66839419817552
fcfs,2,5,10268.13917323295,10272.72555015795,4.586376924999058
fcfs,2,5,10272.972690897062,10279.313023895025,6.3403329979628325
fcfs,2,5,10279.560051090084,10282.391064628027,2.831013537943363
fcfs,2,5,10282.915124576073,10283.351860233117,0.43673565704375505
fcfs,2,5,10283.824572384823,10284.091878008097,0.2673056232742965
fcfs,2,5,10284.336470955051,10286.684972940944,2.3485019858926535
fcfs,2,5,10287.23549557617,10287.42572982097,0.19023424480110407
fcfs,2,5,10287.710080373101,10289.026918068994,1.3168376958929002
fcfs,2,5,10289.52045410499,10291.160529343877,1.6400752388872206
fcfs,2,5,10291.484607058112,10292.12925487617,0.6446478180587292
fcfs,2,5,10292.45214697579,10300.472250388935,8.02010341314599
fcfs,2,5,10300.738253100775,10301.801248795819,1.0629956950433552
fcfs,2,5,10302.201447368134,10307.515871678945,5.314424310810864
fcfs,2,5,10307.994218497071,10341.048022022936,33.05380352586508
fcfs,2,5,10341.345375468023,10345.378375635948,4.033000167924911
fcfs,2,5,10345.622580221854,10346.968964690808,1.3463844689540565
fcfs,2,5,10347.187324849889,10362.057701860089,14.870377010200173
fcfs,2,5,10362.305812677834,10386.722797003109,24.416984325274825
fcfs,2,5,10387.138004851062,10388.962578068953,1.8245732178911567
fcfs,2,5,10389.208776596002,10393.61626012111,4.407483525108546
fcfs,2,5,10394.088408160955,10394.83743404504,0.7490258840844035
fcfs,2,5,10395.082751616836,10396.26818729518,1.18543567834422
fcfs,2,5,10396.50746795116,10398.533947634045,2.0264796828851104
fcfs,2,5,10399.00823367294,10399.330595968757,0.3223622958175838
fcfs,2,5,10399.873948311899,10400.9997440679,1.1257957560010254
fcfs,2,5,10401.355444807094,10412.273326579016,10.917881771922112
fcfs,2,5,10412.574372281786,10414.4851759132,1.910803631413728
fcfs,2,5,10414.860077002086,10415.346632239874,0.486555237788707
fcfs,2,5,10415.671485060826,10416.061675854959,0.3901907941326499
fcfs,2,5,10416.6007701708,10416.901810061187,0.3010398903861642
fcfs,2,5,10417.448724334128,10418.33883791184,0.8901135777123272
fcfs,2,5,10418.801317960024,10425.056946258992,6.255628298968077
fcfs,2,5,10425.338232458103,10432.993959289975,7.655726831872016
fcfs,2,5,10433.298136176076,10435.136642780155,1.8385066040791571
fcfs,2,5,10435.621823598165,10439.205446398817,3.5836228006519377
fcfs,2,5,10439.81750208512,10440.36992841307,0.5524263279512525
fcfs,2,5,10440.723735375796,10443.169283343945,2.445547968149185
fcfs,2,5,10443.620053351857,10444.004685082939,0.38463173108175397
fcfs,2,5,10444.586266176775,10445.166139413137,0.579873236361891
fcfs,2,5,10445.549564114772,10447.080399327911,1.5308352131396532
fcfs,2,5,10447.344439927954,10448.439651053865,1.0952111259102821
fcfs,2,5,10448.82134087896,10449.03360822983,0.21226735087111592
fcfs,2,5,10449.278432130814,10450.259298196994,0.9808660661801696
fcfs,2,5,10450.756750206929,10451.041952709202,0.28520250227302313
fcfs,2,5,10451.287404668052,10459.428680453915,8.1412757858634
fcfs,2,5,10459.656523422804,10468.274175665807,8.61765224300325
fcfs,2,5,10468.468905224,10476.660746843088,8.191841619089246
fcfs,2,5,10477.270847836975,10477.821765372995,0.5509175360202789
fcfs,2,5,10478.23772693798,10485.483785138,7.246058200020343
fcfs,2,5,10485.753085158765,10496.67492631916,10.921841160394251
fcfs,2,5,10497.103563306853,10504.142116692849,7.038553385995328
fcfs,2,5,10504.520946320146,10514.528804839123,10.007858518976718
fcfs,2,5,10514.94681435218,10521.243955763988,6.297141411807388
fcfs,2,5,10521.490778157022,10531.863964600023,10.373186443001032
fcfs,2,5,10532.276232969947,10535.03802565299,2.761792683042586
fcfs,2,5,10535.560675790999,10540.465244305786,4.904568514786661
fcfs,2,5,10540.970843201037,10547.657135616057,6.686292415019125
fcfs,2,5,10547.902242357843,10559.724273111206,11.822030753362924
fcfs,2,5,10560.008809288964,10569.48750651814,9.47869722917676
fcfs,2,5,10569.96244006697,10577.261401380878,7.298961313907057
fcfs,2,5,10577.854394536931,10593.950572204776,16.09617766784504
fcfs,2,5,10594.339227304794,10595.478305432945,1.1390781281515956
fcfs,2,5,10595.81564559089,10596.244444095995,0.4287985051050782
fcfs,2,5,10596.78089608578,10597.355287862942,0.5743917771615088
fcfs,2,5,10597.682305295952,10601.687270659953,4.004965364001691
fcfs,2,5,10602.106900511775,10612.057251290884,9.950350779108703
fcfs,2,5,10612.526207576972,10615.586386176758,3.0601785997860134
fcfs,2,5,10615.991398528218,10619.663193108048,3.6717945798300207
fcfs,2,5,10619.804096503183,10621.43025056785,1.6261540646664798
fcfs,2,5,10621.760036455933,10632.836223735008,11.076187279075384
fcfs,2,5,10633.17360495776,10641.906579921953,8.732974964194
fcfs,2,5,10642.260511395056,10648.223683697172,5.963172302115709
fcfs,2,5,10648.561731211841,10649.23124307394,0.6695118620991707
fcfs,2,5,10649.513210020028,10650.13074772479,0.6175377047620714
fcfs,2,5,10650.478086003102,10650.878489371855,0.40040336875244975
fcfs,2,5,10651.38542841794,10653.56255188398,2.177123466040939
fcfs,2,5,10653.806297084782,10655.445981788915,1.639684704132378
fcfs,2,5,10655.755988148041,10655.986310261767,0.23032211372628808
fcfs,2,5,10656.229859306943,10660.68410912808,4.454249821137637
fcfs,2,5,10660.913989088032,10661.171763584018,0.25777449598535895
fcfs,2,5,10661.387187703047,10663.855180704966,2.4679930019192398
fcfs,2,5,10664.245107260998,10667.60647471901,3.361367458011955
fcfs,2,5,10668.236049389001,10688.963683668058,20.727634279057384
fcfs,2,5,10689.34653761005,10699.62386580091,10.277328190859407
fcfs,2,5,10700.050989537966,10701.369750623126,1.3187610851600766
fcfs,2,5,10701.980652382132,10709.657973803114,7.67732142098248
fcfs,2,5,10709.80347879976,10716.367978458758,6.564499658998102
fcfs,2,5,10716.729497949127,10722.491045952775,5.761548003647476
fcfs,2,5,10722.902496544179,10724.154902228154,1.2524056839756668
fcfs,2,5,10724.399770755786,10727.73959817877,3.3398274229839444
fcfs,2,5,10728.325783297885,10731.626255061943,3.3004717640578747
fcfs,2,5,10732.164435782935,10732.44631886715,0.2818830842152238
fcfs,2,5,10732.690541394055,10736.904852878768,4.214311484713107
fcfs,2,5,10737.174813054968,10739.614825287834,2.440012232866138
fcfs,2,5,10740.13540924294,10744.51339557115,4.377986328210682
fcfs,2,5,10745.045813994948,10748.642542507034,3.596728512085974
fcfs,2,5,10748.961576419882,10752.605547416955,3.6439709970727563
fcfs,2,5,10753.271508823149,10763.180616418831,9.909107595682144
fcfs,2,5,10763.59153167298,10766.773373098113,3.1818414251320064
fcfs,2,5,10767.056108624209,10773.41590932617,6.359800701960921
fcfs,2,5,10773.659432876855,10784.137065052055,10.477632175199687
fcfs,2,5,10784.553229258861,10788.764991086908,4.211761828046292
fcfs,2,5,10789.039419297129,10794.24752191687,5.208102619741112
fcfs,2,5,10794.491285736207,10802.718873973005,8.227588236797601
fcfs,2,5,10802.99512116611,10831.391621024814,28.396499858703464
fcfs,2,5,10831.636375065893,10831.941695928108,0.3053208622150123
fcfs,2,5,10832.184916819911,10832.77249140013,0.587574580218643
fcfs,2,5,10833.061540117022,10837.221899203025,4.1603590860031545
fcfs,2,5,10837.648406352848,10837.858632248826,0.21022589597851038
fcfs,2,5,10838.137909876183,10839.32806257205,1.1901526958681643
fcfs,2,5,10839.613879799843,10840.06176835997,0.4478885601274669
fcfs,2,5,10840.514287244063,10840.630935608875,0.1166483648121357
fcfs,2,5,10840.966746869031,10847.747085209005,6.780338339973241
fcfs,2,5,10847.991391513962,10852.680292825215,4.688901311252266
fcfs,2,5,10853.24279492395,10854.409923451953,1.1671285280026495
fcfs,2,5,10854.65336943604,10855.078512378968,0.42514294292777777
fcfs,2,5,10855.616586341988,10858.619077104144,3.002490762155503
fcfs,2,5,10858.899726333097,10869.610846367199,10.71112003410235
fcfs,2,5,10870.11636571493,10884.235434840899,14.119069125968963
fcfs,2,5,10884.680327580776,10885.06242154492,0.3820939641445875
fcfs,2,5,10885.463116136845,10885.738930481952,0.2758143451064825
fcfs,2,5,10885.88194163097,10886.352607028093,0.4706653971225023
fcfs,2,5,10886.822355397046,10887.226040584035,0.4036851869896054
fcfs,2,5,10887.784517571796,10890.742586595006,2.9580690232105553
fcfs,2,5,10891.064932092093,10891.564037621953,0.49910552985966206
fcfs,2,5,10891.985591876786,10892.182061551139,0.19646967435255647
fcfs,2,5,10892.360719235148,10896.169589566998,3.808870331849903
fcfs,2,5,10896.484633740969,10896.792550799903,0.3079170589335263
fcfs,2,5,10897.036294076126,10897.888055725954,0.8517616498284042
fcfs,2,5,10898.307008084841,10898.96772393398,0.6607158491387963
fcfs,2,5,10899.212049810216,10900.17212851299,0.9600787027738988
fcfs,2,5,10900.564020169899,10913.559610692784,12.995590522885323
fcfs,2,5,10913.803410165943,10914.347586825024,0.5441766590811312
fcfs,2,5,10914.766253964975,10915.152662603185,0.38640863820910454
fcfs,2,5,10915.729460481089,10916.303251318168,0.5737908370792866
fcfs,2,5,10916.529833181761,10916.861374847125,0.3315416653640568
fcfs,2,5,10917.104122410994,10917.5108478209,0.4067254099063575
fcfs,2,5,10918.066786325071,10918.343898319174,0.27711199410259724
fcfs,2,5,10918.9058148209,10922.751651148777,3.8458363278768957
fcfs,2,5,10923.121542891022,10923.593700410798,0.4721575197763741
fcfs,2,5,10924.084507784806,10924.413007108029,0.3284993232227862
fcfs,2,5,10924.947789298836,10925.065352973994,0.11756367515772581
fcfs,2,5,10925.321736705955,10937.286519348156,11.96478264220059
fcfs,2,5,10937.76636255905,10938.220146696083,0.4537841370329261
fcfs,2,5,10938.729522965848,10940.623904549051,1.8943815832026303
fcfs,2,5,10941.124036671128,10941.4773939359,0.35335726477205753
fcfs,2,5,10942.086458387785,10944.733597958926,2.6471395711414516
fcfs,2,5,10944.976473560091,10950.619911067188,5.643437507096678
fcfs,2,5,10950.916152960155,10951.310398999136,0.39424603898078203
fcfs,2,5,10951.878275506198,10952.278484080918,0.40020857471972704
fcfs,2,5,10952.840986143798,10957.95119671477,5.110210570972413
fcfs,2,5,10958.220279293135,10966.188787839841,7.968508546706289
fcfs,2,5,10966.555106027052,10974.074534527957,7.519428500905633
fcfs,2,5,10974.356946577784,10980.213721643202,5.856775065418333
fcfs,2,5,10980.67661580909,10988.338283013087,7.6616672039963305
fcfs,2,5,10988.663208982907,10994.492241105996,5.829032123088837
fcfs,2,5,10994.735321369953,10996.003471072763,1.268149702809751
fcfs,2,5,10996.146288773976,10999.00286772009,2.8565789461135864
fcfs,2,5,10999.487911750097,11001.90736314794,2.419451397843659
fcfs,2,5,11002.408920373768,11009.438284143806,7.0293637700378895
fcfs,2,5,11009.681655861903,11021.254651518073,11.572995656169951
fcfs,2,5,11021.834821188822,11022.118943320122,0.2841221312992275
fcfs,2,5,11022.361606060062,11022.721534920856,0.35992886079475284
fcfs,2,5,11023.323776637204,11023.607846666127,0.2840700289234519
fcfs,2,5,11023.850103676785,11024.598600994796,0.7484973180107772
fcfs,2,5,11024.740669263061,11025.227636280935,0.48696701787412167
fcfs,2,5,11025.73919346882,11026.048912386876,0.30971891805529594
fcfs,2,5,11026.652364188805,11031.193629594054,4.541265405248851
fcfs,2,5,11031.720824026968,11037.92074353993,6.19991951296106
fcfs,2,5,11038.19967447687,11041.043234047014,2.843559570144862
fcfs,2,5,11041.39948180411,11043.899866119958,2.5003843158483505
fcfs,2,5,11044.318545614835,11044.520672034938,0.20212642010301352
fcfs,2,5,11044.76984144887,11044.894515168853,0.12467371998354793
fcfs,2,5,11045.173560841009,11045.658870201092,0.4853093600831926
fcfs,2,5,11046.006678611971,11048.794059584849,2.787380972877145
fcfs,2,5,11049.221280988771,11056.765627766028,7.544346777256578
fcfs,2,5,11057.038126979955,11061.362081686966,4.3239547070115805
fcfs,2,5,11061.78892994998,11065.852554140147,4.063624190166593
fcfs,2,5,11066.208823417779,11067.01500028884,0.8061768710613251
fcfs,2,5,11067.257532820106,11074.14364292007,6.886110099963844
fcfs,2,5,11074.38930862816,11078.670372146182,4.281063518021256
fcfs,2,5,11078.892129576765,11079.484868417028,0.5927388402633369
fcfs,2,5,11079.761057571042,11080.285874992143,0.5248174211010337
fcfs,2,5,11080.533472644165,11085.10442350991,4.570950865745544
fcfs,2,5,11085.52172010392,11086.032314768061,0.5105946641415358
fcfs,2,5,11086.466655672994,11086.671719999053,0.2050643260590732
fcfs,2,5,11086.899446614087,11089.527307846118,2.6278612320311368
fcfs,2,5,11089.889082611073,11095.805715112016,5.9166325009427965
fcfs,2,5,11096.394635173026,11096.589680221863,0.19504504883661866
fcfs,2,5,11096.827146971133,11097.033301805146,0.20615483401343226
fcfs,2,5,11097.26028756611,11097.542401461862,0.2821138957515359
fcfs,2,5,11097.78452422982,11098.375916040968,0.5913918111473322
fcfs,2,5,11098.686360407155,11098.97021655878,0.28385615162551403
fcfs,2,5,11099.211683621164,11099.426748024765,0.21506440360099077
fcfs,2,5,11099.69910336798,11103.870519863907,4.171416495926678
fcfs,2,5,11104.510006844066,11105.553473899141,1.0434670550748706
fcfs,2,5,11105.982653758954,11106.467463219073,0.48480946011841297
fcfs,2,5,11106.745859363116,11107.31102162879,0.5651622656732798
fcfs,2,5,11107.723205187824,11108.092735250015,0.36953006219118834
fcfs,2,5,11108.684312643949,11113.69482225785,5.010509613901377
fcfs,2,5,11113.919562858995,11120.649969362188,6.73040650319308
fcfs,2,5,11121.20662357891,11121.556300729979,0.34967715106904507
fcfs,2,5,11122.10410678899,11142.78751805611,20.68341126712039
fcfs,2,5,11143.233085049782,11167.456095767207,24.223010717425495
fcfs,2,5,11167.99890681915,11194.000401597936,26.001494778785855
fcfs,2,5,11194.360000975896,11218.193409215193,23.83340823929757
fcfs,2,5,11218.436997301877,11244.01999957487,25.583002272993326
fcfs,2,5,11244.26395795215,11269.885942379944,25.621984427794814
fcfs,2,5,11270.248545032926,11296.524770036805,26.276225003879517
fcfs,2,5,11297.138264635112,11323.555510072038,26.41724543692544
fcfs,2,5,11323.697957322933,11324.269600096159,0.5716427732259035
fcfs,2,5,11324.69387377007,11324.964864309877,0.2709905398078263
fcfs,2,5,11325.205262337811,11333.79044482205,8.58518248423934
fcfs,2,5,11334.176059168763,11341.973732865881,7.797673697117716
fcfs,2,5,11342.18072488578,11342.596742508933,0.41601762315258384
fcfs,2,5,11343.116062555928,11359.600060171913,16.483997615985572
fcfs,2,5,11359.949096507858,11367.48010798404,7.5310114761814475
fcfs,2,5,11368.167288089171,11375.323620133102,7.156332043930888
fcfs,2,5,11375.60172095988,11378.44914763607,2.8474266761913896
fcfs,2,5,11378.99539548019,11386.611566126812,7.616170646622777
fcfs,2,5,11386.988039433956,11395.586493609939,8.598454175982624
fcfs,2,5,11395.827911513858,11399.892967943102,4.065056429244578
fcfs,2,5,11400.340305211954,11400.832925126888,0.4926199149340391
fcfs,2,5,11401.23633415997,11407.318452330772,6.08211817080155
fcfs,2,5,11407.559609123971,11413.639624182135,6.0800150581635535
fcfs,2,5,11414.06640860485,11416.251728541218,2.1853199363686144
fcfs,2,5,11416.392943840008,11417.434526694007,1.0415828539989889
fcfs,2,5,11417.778833049815,11418.975713937078,1.1968808872625232
fcfs,2,5,11419.250727659091,11424.337031114846,5.0863034557551146
fcfs,2,5,11424.609367058147,11424.902611257043,0.29324419889599085
fcfs,2,5,11425.143109805882,11430.178735056892,5.03562525101006
fcfs,2,5,11430.57820783183,11431.349418425001,0.7712105931714177
fcfs,2,5,11431.588826098945,11431.879952327814,0.29112622886896133
fcfs,2,5,11432.119445297867,11432.700591279194,0.5811459813266993
fcfs,2,5,11433.079356897157,11433.399640688207,0.3202837910503149
fcfs,2,5,11434.038881457876,11437.296316403896,3.2574349460192025
fcfs,2,5,11437.552543282975,11448.050511648878,10.497968365903944
fcfs,2,5,11448.291840087157,11452.52844431391,4.236604226753116
fcfs,2,5,11452.770120758098,11456.59335158905,3.823230830952525
fcfs,2,5,11457.18514281977,11461.663420984056,4.478278164286166
fcfs,2,5,11462.231450852938,11469.366121036,7.134670183062553
fcfs,2,5,11469.709278053138,11475.486827920191,5.777549867052585
fcfs,2,5,11475.72711523017,11482.839877021965,7.112761791795492
fcfs,2,5,11483.266872012988,11490.401987154037,7.135115141049027
fcfs,2,5,11490.641665280797,11495.61706656497,4.975401284173131
fcfs,2,5,11496.071539553814,11505.19287317805,9.121333624236286
fcfs,2,5,11505.54842567211,11538.188089748845,32.639664076734334
fcfs,2,5,11538.285599810071,11542.95169281587,4.666093005798757
fcfs,3,6,41.505237688776106,48.73807363398373,7.232835945207626
fcfs,3,6,48.97490462800488,49.18380269315094,0.2088980651460588
fcfs,3,6,49.386460579931736,49.59870315017179,0.21224257024005055
fcfs,3,6,49.70123734511435,49.926255790982395,0.2250184458680451
fcfs,3,6,50.02878268621862,54.352757316082716,4.323974629864097
fcfs,3,6,54.55257932282984,54.89782219287008,0.3452428700402379
fcfs,3,6,55.1760795339942,55.298584412783384,0.12250487878918648
fcfs,3,6,69.41857734089717,77.61294902907684,8.194371688179672
fcfs,3,6,77.75357314199209,84.6637142598629,6.910141117870808
fcfs,3,6,85.04171595303342,89.60825333092362,4.566537377890199
fcfs,3,6,89.82077017985284,96.3435677671805,6.522797587327659
fcfs,3,6,96.63401343906298,100.98292541177943,4.348911972716451
fcfs,3,6,101.44632654916495,101.65741699188948,0.21109044272452593
fcfs,3,6,101.85783815197647,105.45132784219459,3.593489690218121
fcfs,3,6,105.64869274804369,124.55892199510708,18.9102292470634
fcfs,3,6,124.66193286981434,130.70955552579835,6.047622655984014
fcfs,3,6,130.7130255899392,139.70875931996852,8.995733730029315
fcfs,3,6,140.10965609597042,157.52074797078967,17.41109187481925
fcfs,3,6,157.96827597776428,160.39229955896735,2.4240235812030733
fcfs,3,6,160.4953003921546,160.75223931111395,0.2569389189593494
fcfs,3,6,160.90752179315314,161.5761883580126,0.6686665648594499
fcfs,3,6,161.83094946993515,162.16683575278148,0.3358862828463316
fcfs,3,6,162.26949188206345,162.54279489303008,0.2733030109666288
fcfs,3,6,162.6471285209991,167.54523806693032,4.89810954593122
fcfs,3,6,167.87869272613898,169.07598652178422,1.197293795645237
fcfs,3,6,169.21435676096007,170.57334240199998,1.358985641039908
fcfs,3,6,170.67656694119796,178.82369436789304,8.147127426695079
fcfs,3,6,179.0686909519136,184.13296045176685,5.064269499853253
fcfs,3,6,184.34107982879505,189.82921459386125,5.4881347650662065
fcfs,3,6,190.07384755276144,194.40222353301942,4.328375980257988
fcfs,3,6,194.85165547113866,198.34794882498682,3.4962933538481593
fcfs,3,6,198.84013193612918,210.93803758407012,12.097905647940934
fcfs,3,6,211.11625882796943,212.77120105177164,1.654942223802209
fcfs,3,6,212.96043591899797,218.87614223500714,5.915706316009164
fcfs,3,6,219.20998230902478,227.0727873891592,7.862805080134422
fcfs,3,6,227.2139387060888,227.83964694291353,0.6257082368247211
fcfs,3,6,228.08467775490135,230.64726274413988,2.5625849892385304
fcfs,3,6,230.751079083886,233.0947906030342,2.3437115191482008
fcfs,3,6,233.42531681619585,239.34507147409022,5.919754657894373
fcfs,3,6,239.77461596485227,240.36974696209654,0.5951309972442687
fcfs,3,6,240.48926890501752,245.28345174901187,4.794182843994349
fcfs,3,6,245.6240342631936,247.8151163640432,2.1910821008495986
fcfs,3,6,247.98236813396215,252.952307023108,4.969938889145851
