timestamp,gpu_index,memory_total_mb,memory_used_mb,utilization_gpu_pct,power_w,scheduler,elapsed_minutes
1783976294.9719155,5,40960,31367,83,287.76,sjf,114.51619859139124
1783976294.9719155,6,40960,31761,85,242.88,sjf,114.51619859139124
1783976294.9719155,7,40960,31789,90,282.16,sjf,114.51619859139124
1783976300.115158,3,40960,33007,88,250.98,sjf,114.60191930135092
1783976300.115158,4,40960,31807,89,269.34,sjf,114.60191930135092
1783976300.115158,5,40960,31367,91,293.66,sjf,114.60191930135092
1783976300.115158,6,40960,31761,85,243.81,sjf,114.60191930135092
1783976300.115158,7,40960,31789,83,264.4,sjf,114.60191930135092
1783976305.244022,3,40960,33007,88,251.67,sjf,114.6874003648758
1783976305.244022,4,40960,31807,90,276.48,sjf,114.6874003648758
1783976305.244022,5,40960,31367,91,289.85,sjf,114.6874003648758
1783976305.244022,6,40960,31761,85,243.81,sjf,114.6874003648758
1783976305.244022,7,40960,31789,83,268.58,sjf,114.6874003648758
1783976310.3845067,3,40960,33007,89,250.73,sjf,114.77307511170706
1783976310.3845067,4,40960,31807,90,272.6,sjf,114.77307511170706
1783976310.3845067,5,40960,31367,91,297.52,sjf,114.77307511170706
1783976310.3845067,6,40960,31761,85,243.81,sjf,114.77307511170706
1783976310.3845067,7,40960,31789,83,272.09,sjf,114.77307511170706
1783976315.5204997,3,40960,33007,85,240.38,sjf,114.85867499510447
1783976315.5204997,4,40960,31807,90,273.44,sjf,114.85867499510447
1783976315.5204997,5,40960,31367,84,270.28,sjf,114.85867499510447
1783976315.5204997,6,40960,31761,85,246.17,sjf,114.85867499510447
1783976315.5204997,7,40960,31789,82,269.73,sjf,114.85867499510447
1783976320.6500115,3,40960,33007,84,245.44,sjf,114.94416685899098
1783976320.6500115,4,40960,31807,100,283.61,sjf,114.94416685899098
1783976320.6500115,5,40960,31367,85,273.54,sjf,114.94416685899098
1783976320.6500115,6,40960,31761,85,243.2,sjf,114.94416685899098
1783976320.6500115,7,40960,31789,83,265.61,sjf,114.94416685899098
1783976325.7840333,3,40960,33007,84,242.99,sjf,115.0297338883082
1783976325.7840333,4,40960,31807,87,270.17,sjf,115.0297338883082
1783976325.7840333,5,40960,31367,85,271.44,sjf,115.0297338883082
1783976325.7840333,6,40960,31761,85,243.49,sjf,115.0297338883082
1783976325.7840333,7,40960,31789,78,266.49,sjf,115.0297338883082
1783976330.9225025,3,40960,33007,85,245.99,sjf,115.11537504196167
1783976330.9225025,4,40960,31807,87,266.03,sjf,115.11537504196167
1783976330.9225025,5,40960,31367,97,293.99,sjf,115.11537504196167
1783976330.9225025,6,40960,31761,85,245.84,sjf,115.11537504196167
1783976330.9225025,7,40960,31789,83,271.82,sjf,115.11537504196167
1783976336.0536408,3,40960,33007,84,89.16,sjf,115.20089401404063
1783976336.0536408,4,40960,31807,87,103.36,sjf,115.20089401404063
1783976336.0536408,5,40960,31367,86,274.69,sjf,115.20089401404063
1783976336.0536408,6,40960,31761,85,248.53,sjf,115.20089401404063
1783976336.0536408,7,40960,31789,100,389.73,sjf,115.20089401404063
1783976341.2004495,3,40960,33007,84,241.86,sjf,115.28667415777842
1783976341.2004495,4,40960,31807,87,267.51,sjf,115.28667415777842
1783976341.2004495,5,40960,31367,88,269.07,sjf,115.28667415777842
1783976341.2004495,6,40960,31761,86,233.76,sjf,115.28667415777842
1783976341.2004495,7,40960,31789,82,266.16,sjf,115.28667415777842
1783976346.330532,3,40960,33007,84,247.21,sjf,115.37217553456624
1783976346.330532,4,40960,31807,86,266.96,sjf,115.37217553456624
1783976346.330532,5,40960,31367,85,275.03,sjf,115.37217553456624
1783976346.330532,6,40960,31761,85,252.92,sjf,115.37217553456624
1783976346.330532,7,40960,31789,83,265.89,sjf,115.37217553456624
1783976351.466215,3,40960,33007,84,242.74,sjf,115.45777024825414
1783976351.466215,4,40960,31807,87,264.52,sjf,115.45777024825414
1783976351.466215,5,40960,31367,84,267.58,sjf,115.45777024825414
1783976351.466215,6,40960,31761,76,94.55,sjf,115.45777024825414
1783976351.466215,7,40960,31789,84,268.85,sjf,115.45777024825414
1783976356.5954838,3,40960,33007,85,243.62,sjf,115.54325806299845
1783976356.5954838,4,40960,31807,57,260.99,sjf,115.54325806299845
1783976356.5954838,5,40960,31367,90,290.74,sjf,115.54325806299845
1783976356.5954838,6,40960,31761,84,244.97,sjf,115.54325806299845
1783976356.5954838,7,40960,31789,84,274.46,sjf,115.54325806299845
1783976361.7301772,3,40960,33007,85,249.22,sjf,115.62883628606797
1783976361.7301772,4,40960,31807,87,268.12,sjf,115.62883628606797
1783976361.7301772,5,40960,31367,86,114.92,sjf,115.62883628606797
1783976361.7301772,6,40960,31761,84,247.05,sjf,115.62883628606797
1783976361.7301772,7,40960,31789,84,266.49,sjf,115.62883628606797
1783976366.859056,3,40960,33007,74,87.48,sjf,115.71431759993236
1783976366.859056,4,40960,31807,88,269.89,sjf,115.71431759993236
1783976366.859056,5,40960,31367,90,292.53,sjf,115.71431759993236
1783976366.859056,6,40960,31761,85,247.93,sjf,115.71431759993236
1783976366.859056,7,40960,31789,83,269.13,sjf,115.71431759993236
1783976371.9860785,3,40960,33007,37,237.46,sjf,115.79976797501246
1783976371.9860785,4,40960,31807,38,391.39,sjf,115.79976797501246
1783976371.9860785,5,40960,31367,85,275.35,sjf,115.79976797501246
1783976371.9860785,6,40960,31761,91,268.58,sjf,115.79976797501246
1783976371.9860785,7,40960,31789,85,280.11,sjf,115.79976797501246
1783976377.2117684,3,40960,33007,0,429.14,sjf,115.88686280647913
1783976377.2117684,4,40960,31807,94,293.12,sjf,115.88686280647913
1783976377.2117684,5,40960,31367,87,282.74,sjf,115.88686280647913
1783976377.2117684,6,40960,31761,92,271.86,sjf,115.88686280647913
1783976377.2117684,7,40960,31789,85,277.43,sjf,115.88686280647913
1783976382.3371527,3,40960,33007,88,255.47,sjf,115.9722858786583
1783976382.3371527,4,40960,31807,94,286.54,sjf,115.9722858786583
1783976382.3371527,5,40960,31367,87,284.79,sjf,115.9722858786583
1783976382.3371527,6,40960,31761,87,257.39,sjf,115.9722858786583
1783976382.3371527,7,40960,31789,87,281.88,sjf,115.9722858786583
1783976387.467842,3,40960,33007,85,89.95,sjf,116.05779736836752
1783976387.467842,4,40960,31807,0,382.28,sjf,116.05779736836752
1783976387.467842,5,40960,31367,0,157.19,sjf,116.05779736836752
1783976387.467842,6,40960,31761,88,264.12,sjf,116.05779736836752
1783976387.467842,7,40960,31789,92,274.22,sjf,116.05779736836752
1783976392.6673183,3,40960,33007,85,243.35,sjf,116.14445530573526
1783976392.6673183,4,40960,31807,87,99.98,sjf,116.14445530573526
1783976392.6673183,5,40960,31367,90,298.41,sjf,116.14445530573526
1783976392.6673183,6,40960,31761,100,259.47,sjf,116.14445530573526
1783976392.6673183,7,40960,31789,100,400.53,sjf,116.14445530573526
1783976397.7903435,3,40960,33007,86,241.01,sjf,116.22983905871709
1783976397.7903435,4,40960,31807,87,268.74,sjf,116.22983905871709
1783976397.7903435,5,40960,31367,91,296.33,sjf,116.22983905871709
1783976397.7903435,6,40960,31761,85,250.05,sjf,116.22983905871709
1783976397.7903435,7,40960,31789,92,301.02,sjf,116.22983905871709
1783976402.9300172,3,40960,33007,85,239.82,sjf,116.31550028721492
1783976402.9300172,4,40960,31807,87,271.72,sjf,116.31550028721492
1783976402.9300172,5,40960,31367,91,289.84,sjf,116.31550028721492
1783976402.9300172,6,40960,31761,86,249.7,sjf,116.31550028721492
1783976402.9300172,7,40960,31789,84,275.06,sjf,116.31550028721492
1783976408.0626073,3,40960,33007,0,84.22,sjf,116.40104345480601
1783976408.0626073,4,40960,31807,87,176.34,sjf,116.40104345480601
1783976408.0626073,5,40960,31367,83,262.82,sjf,116.40104345480601
1783976408.0626073,6,40960,31761,86,251.44,sjf,116.40104345480601
1783976408.0626073,7,40960,31789,87,123.71,sjf,116.40104345480601
1783976413.1901312,3,40960,33007,86,238.85,sjf,116.48650218645732
1783976413.1901312,4,40960,31807,87,260.98,sjf,116.48650218645732
1783976413.1901312,5,40960,31367,84,264.33,sjf,116.48650218645732
1783976413.1901312,6,40960,31761,0,83.88,sjf,116.48650218645732
1783976413.1901312,7,40960,31789,86,270.89,sjf,116.48650218645732
1783976418.3158188,3,40960,33007,87,238.58,sjf,116.57193031311036
1783976418.3158188,4,40960,31807,87,258.88,sjf,116.57193031311036
1783976418.3158188,5,40960,31367,84,266.09,sjf,116.57193031311036
1783976418.3158188,6,40960,31761,86,244.09,sjf,116.57193031311036
1783976418.3158188,7,40960,31789,86,267.7,sjf,116.57193031311036
1783976423.4480493,3,40960,33007,46,84.22,sjf,116.65746748844782
1783976423.4480493,4,40960,31807,87,263.64,sjf,116.65746748844782
1783976423.4480493,5,40960,31367,25,263.71,sjf,116.65746748844782
1783976423.4480493,6,40960,31761,86,248.8,sjf,116.65746748844782
1783976423.4480493,7,40960,31789,86,271.5,sjf,116.65746748844782
1783976428.5743036,3,40960,33007,86,242.74,sjf,116.74290506045024
1783976428.5743036,4,40960,31807,87,262.76,sjf,116.74290506045024
1783976428.5743036,5,40960,31367,84,267.03,sjf,116.74290506045024
1783976428.5743036,6,40960,31761,0,399.38,sjf,116.74290506045024
1783976428.5743036,7,40960,31789,85,271.22,sjf,116.74290506045024
1783976433.7106664,3,40960,33007,86,243.6,sjf,116.82851110696792
1783976433.7106664,4,40960,31807,88,261.53,sjf,116.82851110696792
1783976433.7106664,5,40960,31367,84,264.06,sjf,116.82851110696792
1783976433.7106664,6,40960,31761,87,245.57,sjf,116.82851110696792
1783976433.7106664,7,40960,31789,85,265.0,sjf,116.82851110696792
1783976438.8444748,3,40960,33007,86,242.47,sjf,116.91407457987468
1783976438.8444748,4,40960,31807,88,263.03,sjf,116.91407457987468
1783976438.8444748,5,40960,31367,84,263.71,sjf,116.91407457987468
1783976438.8444748,6,40960,31761,87,251.17,sjf,116.91407457987468
1783976438.8444748,7,40960,31789,85,266.76,sjf,116.91407457987468
1783976443.976503,3,40960,33007,86,243.87,sjf,116.99960838158925
1783976443.976503,4,40960,31807,88,274.38,sjf,116.99960838158925
1783976443.976503,5,40960,31367,85,267.85,sjf,116.99960838158925
1783976443.976503,6,40960,31761,0,85.97,sjf,116.99960838158925
1783976443.976503,7,40960,31789,85,273.3,sjf,116.99960838158925
1783976449.1052055,3,40960,33007,85,240.35,sjf,117.08508675893148
1783976449.1052055,4,40960,31807,89,270.51,sjf,117.08508675893148
1783976449.1052055,5,40960,31367,69,220.72,sjf,117.08508675893148
1783976449.1052055,6,40960,31761,86,244.09,sjf,117.08508675893148
1783976449.1052055,7,40960,31789,85,270.34,sjf,117.08508675893148
1783976454.2442389,3,40960,33007,86,242.19,sjf,117.17073731422424
1783976454.2442389,4,40960,31807,90,273.49,sjf,117.17073731422424
1783976454.2442389,5,40960,31367,86,276.19,sjf,117.17073731422424
1783976454.2442389,6,40960,31761,83,246.72,sjf,117.17073731422424
1783976454.2442389,7,40960,31789,85,265.89,sjf,117.17073731422424
1783976459.3748708,3,40960,33007,87,244.23,sjf,117.2562478462855
1783976459.3748708,4,40960,31807,90,277.03,sjf,117.2562478462855
1783976459.3748708,5,40960,31367,84,266.7,sjf,117.2562478462855
1783976459.3748708,6,40960,31761,86,253.54,sjf,117.2562478462855
1783976459.3748708,7,40960,31789,86,272.98,sjf,117.2562478462855
1783976464.5046432,3,40960,33007,85,242.71,sjf,117.3417440533638
