timestamp,gpu_index,memory_total_mb,memory_used_mb,utilization_gpu_pct,power_w,rate_label,scheduler,elapsed_minutes
1784011956.7772453,6,40960,32187,86,255.35,0.13,sjf,117.21295408805211
1784011956.7772453,7,40960,32215,76,280.39,0.13,sjf,117.21295408805211
1784011961.91413,3,40960,31757,90,259.93,0.13,sjf,117.2985688328743
1784011961.91413,4,40960,32177,89,275.26,0.13,sjf,117.2985688328743
1784011961.91413,5,40960,32175,88,288.92,0.13,sjf,117.2985688328743
1784011961.91413,6,40960,32187,86,256.51,0.13,sjf,117.2985688328743
1784011961.91413,7,40960,32215,87,286.88,0.13,sjf,117.2985688328743
1784011967.041423,3,40960,31757,90,261.14,0.13,sjf,117.38402371803919
1784011967.041423,4,40960,32177,88,278.24,0.13,sjf,117.38402371803919
1784011967.041423,5,40960,32175,85,277.39,0.13,sjf,117.38402371803919
1784011967.041423,6,40960,32187,89,258.59,0.13,sjf,117.38402371803919
1784011967.041423,7,40960,32215,88,485.31,0.13,sjf,117.38402371803919
1784011972.1602569,3,40960,31757,92,265.82,0.13,sjf,117.46933761437734
1784011972.1602569,4,40960,32177,0,101.15,0.13,sjf,117.46933761437734
1784011972.1602569,5,40960,32175,85,281.54,0.13,sjf,117.46933761437734
1784011972.1602569,6,40960,32187,87,253.53,0.13,sjf,117.46933761437734
1784011972.1602569,7,40960,32215,89,285.96,0.13,sjf,117.46933761437734
1784011977.277998,3,40960,31757,92,266.7,0.13,sjf,117.55463329950969
1784011977.277998,4,40960,32177,0,457.45,0.13,sjf,117.55463329950969
1784011977.277998,5,40960,32175,85,114.2,0.13,sjf,117.55463329950969
1784011977.277998,6,40960,32187,87,255.63,0.13,sjf,117.55463329950969
1784011977.277998,7,40960,32215,87,283.32,0.13,sjf,117.55463329950969
1784011982.4418705,3,40960,31757,42,92.56,0.13,sjf,117.64069784084955
1784011982.4418705,4,40960,32177,88,278.53,0.13,sjf,117.64069784084955
1784011982.4418705,5,40960,32175,88,286.55,0.13,sjf,117.64069784084955
1784011982.4418705,6,40960,32187,88,117.85,0.13,sjf,117.64069784084955
1784011982.4418705,7,40960,32215,87,279.47,0.13,sjf,117.64069784084955
1784011987.552457,3,40960,31757,92,272.38,0.13,sjf,117.72587428490321
1784011987.552457,4,40960,32177,87,271.72,0.13,sjf,117.72587428490321
1784011987.552457,5,40960,32175,90,294.6,0.13,sjf,117.72587428490321
1784011987.552457,6,40960,32187,86,250.03,0.13,sjf,117.72587428490321
1784011987.552457,7,40960,32215,93,298.42,0.13,sjf,117.72587428490321
1784011992.6659467,3,40960,31757,92,275.02,0.13,sjf,117.81109911203384
1784011992.6659467,4,40960,32177,88,273.77,0.13,sjf,117.81109911203384
1784011992.6659467,5,40960,32175,90,296.64,0.13,sjf,117.81109911203384
1784011992.6659467,6,40960,32187,86,254.42,0.13,sjf,117.81109911203384
1784011992.6659467,7,40960,32215,93,299.85,0.13,sjf,117.81109911203384
1784011997.783501,3,40960,31757,93,275.62,0.13,sjf,117.89639168183008
1784011997.783501,4,40960,32177,86,280.02,0.13,sjf,117.89639168183008
1784011997.783501,5,40960,32175,91,296.36,0.13,sjf,117.89639168183008
1784011997.783501,6,40960,32187,85,249.43,0.13,sjf,117.89639168183008
1784011997.783501,7,40960,32215,89,296.06,0.13,sjf,117.89639168183008
1784012002.904164,3,40960,31757,93,270.28,0.13,sjf,117.98173606793085
1784012002.904164,4,40960,32177,87,203.84,0.13,sjf,117.98173606793085
1784012002.904164,5,40960,32175,0,301.38,0.13,sjf,117.98173606793085
1784012002.904164,6,40960,32187,86,250.31,0.13,sjf,117.98173606793085
1784012002.904164,7,40960,32215,0,314.37,0.13,sjf,117.98173606793085
1784012008.0180428,3,40960,31757,94,280.64,0.13,sjf,118.06696738004685
1784012008.0180428,4,40960,32177,86,270.78,0.13,sjf,118.06696738004685
1784012008.0180428,5,40960,32175,85,281.82,0.13,sjf,118.06696738004685
1784012008.0180428,6,40960,32187,60,92.18,0.13,sjf,118.06696738004685
1784012008.0180428,7,40960,32215,87,283.64,0.13,sjf,118.06696738004685
1784012013.1391487,3,40960,31757,94,275.02,0.13,sjf,118.15231914520264
1784012013.1391487,4,40960,32177,86,270.78,0.13,sjf,118.15231914520264
1784012013.1391487,5,40960,32175,85,281.81,0.13,sjf,118.15231914520264
1784012013.1391487,6,40960,32187,92,271.86,0.13,sjf,118.15231914520264
1784012013.1391487,7,40960,32215,87,280.67,0.13,sjf,118.15231914520264
1784012018.253964,3,40960,31757,87,257.83,0.13,sjf,118.23756606578827
1784012018.253964,4,40960,32177,86,266.03,0.13,sjf,118.23756606578827
1784012018.253964,5,40960,32175,87,286.55,0.13,sjf,118.23756606578827
1784012018.253964,6,40960,32187,92,275.65,0.13,sjf,118.23756606578827
1784012018.253964,7,40960,32215,89,290.73,0.13,sjf,118.23756606578827
1784012023.3698335,3,40960,31757,5,195.9,0.13,sjf,118.32283055782318
1784012023.3698335,4,40960,32177,85,271.39,0.13,sjf,118.32283055782318
1784012023.3698335,5,40960,32175,87,295.15,0.13,sjf,118.32283055782318
1784012023.3698335,6,40960,32187,92,275.1,0.13,sjf,118.32283055782318
1784012023.3698335,7,40960,32215,90,294.85,0.13,sjf,118.32283055782318
1784012028.4907453,3,40960,31757,89,262.3,0.13,sjf,118.40817908843358
1784012028.4907453,4,40960,32177,85,270.51,0.13,sjf,118.40817908843358
1784012028.4907453,5,40960,32175,87,288.65,0.13,sjf,118.40817908843358
1784012028.4907453,6,40960,32187,88,258.27,0.13,sjf,118.40817908843358
1784012028.4907453,7,40960,32215,90,295.13,0.13,sjf,118.40817908843358
1784012033.6415453,3,40960,31757,0,222.31,0.13,sjf,118.49402575492859
1784012033.6415453,4,40960,32177,86,267.85,0.13,sjf,118.49402575492859
1784012033.6415453,5,40960,32175,88,295.46,0.13,sjf,118.49402575492859
1784012033.6415453,6,40960,32187,88,260.62,0.13,sjf,118.49402575492859
1784012033.6415453,7,40960,32215,90,290.4,0.13,sjf,118.49402575492859
1784012038.789574,3,40960,31757,90,264.39,0.13,sjf,118.57982623179754
1784012038.789574,4,40960,32177,86,267.85,0.13,sjf,118.57982623179754
1784012038.789574,5,40960,32175,88,294.57,0.13,sjf,118.57982623179754
1784012038.789574,6,40960,32187,87,259.75,0.13,sjf,118.57982623179754
1784012038.789574,7,40960,32215,70,279.52,0.13,sjf,118.57982623179754
1784012043.9079416,3,40960,31757,90,263.79,0.13,sjf,118.66513235966364
1784012043.9079416,4,40960,32177,87,269.34,0.13,sjf,118.66513235966364
1784012043.9079416,5,40960,32175,87,286.27,0.13,sjf,118.66513235966364
1784012043.9079416,6,40960,32187,87,259.75,0.13,sjf,118.66513235966364
1784012043.9079416,7,40960,32215,89,292.49,0.13,sjf,118.66513235966364
1784012049.026854,3,40960,31757,90,259.65,0.13,sjf,118.75044756730398
1784012049.026854,4,40960,32177,87,270.23,0.13,sjf,118.75044756730398
1784012049.026854,5,40960,32175,0,110.72,0.13,sjf,118.75044756730398
1784012049.026854,6,40960,32187,87,257.98,0.13,sjf,118.75044756730398
1784012049.026854,7,40960,32215,87,287.78,0.13,sjf,118.75044756730398
1784012054.1415136,3,40960,31757,90,266.42,0.13,sjf,118.83569189310074
1784012054.1415136,4,40960,32177,87,272.88,0.13,sjf,118.83569189310074
1784012054.1415136,5,40960,32175,90,289.55,0.13,sjf,118.83569189310074
1784012054.1415136,6,40960,32187,88,90.97,0.13,sjf,118.83569189310074
1784012054.1415136,7,40960,32215,87,289.26,0.13,sjf,118.83569189310074
1784012059.2543552,3,40960,31757,86,249.55,0.13,sjf,118.92090591986974
1784012059.2543552,4,40960,32177,12,101.86,0.13,sjf,118.92090591986974
1784012059.2543552,5,40960,32175,0,111.16,0.13,sjf,118.92090591986974
1784012059.2543552,6,40960,32187,86,251.79,0.13,sjf,118.92090591986974
1784012059.2543552,7,40960,32215,88,286.28,0.13,sjf,118.92090591986974
1784012064.3724911,3,40960,31757,86,247.21,0.13,sjf,119.00620818535486
1784012064.3724911,4,40960,32177,87,275.53,0.13,sjf,119.00620818535486
1784012064.3724911,5,40960,32175,91,296.97,0.13,sjf,119.00620818535486
1784012064.3724911,6,40960,32187,91,262.71,0.13,sjf,119.00620818535486
1784012064.3724911,7,40960,32215,90,287.15,0.13,sjf,119.00620818535486
1784012069.4993246,3,40960,31757,92,245.44,0.13,sjf,119.09165540933608
1784012069.4993246,4,40960,32177,87,277.64,0.13,sjf,119.09165540933608
1784012069.4993246,5,40960,32175,91,294.88,0.13,sjf,119.09165540933608
1784012069.4993246,6,40960,32187,91,265.34,0.13,sjf,119.09165540933608
1784012069.4993246,7,40960,32215,90,289.85,0.13,sjf,119.09165540933608
1784012074.6149747,3,40960,31757,89,246.93,0.13,sjf,119.17691624561945
1784012074.6149747,4,40960,32177,88,277.03,0.13,sjf,119.17691624561945
1784012074.6149747,5,40960,32175,84,277.68,0.13,sjf,119.17691624561945
1784012074.6149747,6,40960,32187,91,268.03,0.13,sjf,119.17691624561945
1784012074.6149747,7,40960,32215,90,293.09,0.13,sjf,119.17691624561945
1784012079.7329655,3,40960,31757,62,281.24,0.13,sjf,119.262216091156
1784012079.7329655,4,40960,32177,86,276.15,0.13,sjf,119.262216091156
1784012079.7329655,5,40960,32175,85,278.28,0.13,sjf,119.262216091156
1784012079.7329655,6,40960,32187,92,265.67,0.13,sjf,119.262216091156
1784012079.7329655,7,40960,32215,90,294.24,0.13,sjf,119.262216091156
1784012084.877281,3,40960,31757,87,256.06,0.13,sjf,119.3479546825091
1784012084.877281,4,40960,32177,79,269.89,0.13,sjf,119.3479546825091
1784012084.877281,5,40960,32175,0,112.21,0.13,sjf,119.3479546825091
1784012084.877281,6,40960,32187,92,271.54,0.13,sjf,119.3479546825091
1784012084.877281,7,40960,32215,91,289.82,0.13,sjf,119.3479546825091
1784012089.997028,3,40960,31757,87,247.48,0.13,sjf,119.43328380187353
1784012089.997028,4,40960,32177,87,277.91,0.13,sjf,119.43328380187353
1784012089.997028,5,40960,32175,86,283.02,0.13,sjf,119.43328380187353
1784012089.997028,6,40960,32187,28,277.46,0.13,sjf,119.43328380187353
1784012089.997028,7,40960,32215,91,293.7,0.13,sjf,119.43328380187353
1784012095.1134927,3,40960,31757,87,252.55,0.13,sjf,119.51855821212133
1784012095.1134927,4,40960,32177,87,270.78,0.13,sjf,119.51855821212133
1784012095.1134927,5,40960,32175,88,293.11,0.13,sjf,119.51855821212133
1784012095.1134927,6,40960,32187,85,255.02,0.13,sjf,119.51855821212133
1784012095.1134927,7,40960,32215,88,286.28,0.13,sjf,119.51855821212133
1784012100.2310593,3,40960,31757,85,250.73,0.13,sjf,119.60385098854701
1784012100.2310593,4,40960,32177,87,273.16,0.13,sjf,119.60385098854701
1784012100.2310593,5,40960,32175,89,295.49,0.13,sjf,119.60385098854701
1784012100.2310593,6,40960,32187,85,257.98,0.13,sjf,119.60385098854701
1784012100.2310593,7,40960,32215,90,286.88,0.13,sjf,119.60385098854701
1784012105.354571,3,40960,31757,86,249.85,0.13,sjf,119.68924285173416
1784012105.354571,4,40960,32177,87,269.34,0.13,sjf,119.68924285173416
1784012105.354571,5,40960,32175,89,291.3,0.13,sjf,119.68924285173416
1784012105.354571,6,40960,32187,86,254.75,0.13,sjf,119.68924285173416
1784012105.354571,7,40960,32215,90,291.89,0.13,sjf,119.68924285173416
1784012110.473162,3,40960,31757,86,254.04,0.13,sjf,119.77455269893011
1784012110.473162,4,40960,32177,89,279.74,0.13,sjf,119.77455269893011
1784012110.473162,5,40960,32175,90,298.12,0.13,sjf,119.77455269893011
1784012110.473162,6,40960,32187,85,254.42,0.13,sjf,119.77455269893011
1784012110.473162,7,40960,32215,90,294.85,0.13,sjf,119.77455269893011
1784012115.594996,3,40960,31757,86,255.73,0.13,sjf,119.85991659959157
1784012115.594996,4,40960,32177,0,101.86,0.13,sjf,119.85991659959157
1784012115.594996,5,40960,32175,89,299.04,0.13,sjf,119.85991659959157
1784012115.594996,6,40960,32187,85,257.38,0.13,sjf,119.85991659959157
1784012115.594996,7,40960,32215,52,287.17,0.13,sjf,119.85991659959157
1784012120.7113848,3,40960,31757,87,257.82,0.13,sjf,119.9451897462209
1784012120.7113848,4,40960,32177,0,101.25,0.13,sjf,119.9451897462209
1784012120.7113848,5,40960,32175,90,296.34,0.13,sjf,119.9451897462209
1784012120.7113848,6,40960,32187,86,256.49,0.13,sjf,119.9451897462209
1784012120.7113848,7,40960,32215,87,294.55,0.13,sjf,119.9451897462209
1784012125.8228476,3,40960,31757,87,252.55,0.13,sjf,120.03038079341253
1784012125.8228476,4,40960,32177,86,275.26,0.13,sjf,120.03038079341253
1784012125.8228476,5,40960,32175,90,299.01,0.13,sjf,120.03038079341253
1784012125.8228476,6,40960,32187,85,252.66,0.13,sjf,120.03038079341253
1784012125.8228476,7,40960,32215,88,289.52,0.13,sjf,120.03038079341253
1784012130.93441,3,40960,31757,88,258.17,0.13,sjf,120.11557350158691
1784012130.93441,4,40960,32177,89,275.87,0.13,sjf,120.11557350158691
1784012130.93441,5,40960,32175,85,279.44,0.13,sjf,120.11557350158691
1784012130.93441,6,40960,32187,85,251.52,0.13,sjf,120.11557350158691
1784012130.93441,7,40960,32215,88,288.64,0.13,sjf,120.11557350158691
1784012136.047264,3,40960,31757,88,252.55,0.13,sjf,120.20078773498535
1784012136.047264,4,40960,32177,89,281.51,0.13,sjf,120.20078773498535
1784012136.047264,5,40960,32175,85,286.88,0.13,sjf,120.20078773498535
1784012136.047264,6,40960,32187,85,255.63,0.13,sjf,120.20078773498535
1784012136.047264,7,40960,32215,89,288.04,0.13,sjf,120.20078773498535
1784012141.1736019,3,40960,31757,89,263.17,0.13,sjf,120.28622669776281
1784012141.1736019,4,40960,32177,28,428.8,0.13,sjf,120.28622669776281
1784012141.1736019,5,40960,32175,85,281.21,0.13,sjf,120.28622669776281
1784012141.1736019,6,40960,32187,85,253.26,0.13,sjf,120.28622669776281
1784012141.1736019,7,40960,32215,89,293.06,0.13,sjf,120.28622669776281
1784012146.285849,3,40960,31757,88,253.43,0.13,sjf,120.37143081823984
1784012146.285849,4,40960,32177,86,270.51,0.13,sjf,120.37143081823984
1784012146.285849,5,40960,32175,85,280.65,0.13,sjf,120.37143081823984
1784012146.285849,6,40960,32187,86,255.02,0.13,sjf,120.37143081823984
1784012146.285849,7,40960,32215,90,293.09,0.13,sjf,120.37143081823984
1784012151.4123814,3,40960,31757,88,255.8,0.13,sjf,120.45687302350998
1784012151.4123814,4,40960,32177,87,275.26,0.13,sjf,120.45687302350998
1784012151.4123814,5,40960,32175,85,279.44,0.13,sjf,120.45687302350998
1784012151.4123814,6,40960,32187,86,256.78,0.13,sjf,120.45687302350998
1784012151.4123814,7,40960,32215,90,289.85,0.13,sjf,120.45687302350998
1784012156.5949848,3,40960,31757,89,259.33,0.13,sjf,120.54324974616368
1784012156.5949848,4,40960,32177,87,272.89,0.13,sjf,120.54324974616368
1784012156.5949848,5,40960,32175,85,283.02,0.13,sjf,120.54324974616368
1784012156.5949848,6,40960,32187,85,253.0,0.13,sjf,120.54324974616368
1784012156.5949848,7,40960,32215,90,292.49,0.13,sjf,120.54324974616368
1784012161.7123468,3,40960,31757,88,262.3,0.13,sjf,120.62853911320369
1784012161.7123468,4,40960,32177,85,280.62,0.13,sjf,120.62853911320369
1784012161.7123468,5,40960,32175,86,287.76,0.13,sjf,120.62853911320369
1784012161.7123468,6,40960,32187,85,254.42,0.13,sjf,120.62853911320369
1784012161.7123468,7,40960,32215,90,292.21,0.13,sjf,120.62853911320369
1784012166.8358908,3,40960,31757,89,259.33,0.13,sjf,120.71393151283264
1784012166.8358908,4,40960,32177,88,281.24,0.13,sjf,120.71393151283264
1784012166.8358908,5,40960,32175,86,283.9,0.13,sjf,120.71393151283264
1784012166.8358908,6,40960,32187,86,254.75,0.13,sjf,120.71393151283264
1784012166.8358908,7,40960,32215,90,298.7,0.13,sjf,120.71393151283264
1784012171.9655354,3,40960,31757,89,256.96,0.13,sjf,120.7994255900383
1784012171.9655354,4,40960,32177,86,269.01,0.13,sjf,120.7994255900383
1784012171.9655354,5,40960,32175,87,284.51,0.13,sjf,120.7994255900383
1784012171.9655354,6,40960,32187,5,234.67,0.13,sjf,120.7994255900383
1784012171.9655354,7,40960,32215,90,297.49,0.13,sjf,120.7994255900383
1784012177.0861983,3,40960,31757,89,260.53,0.13,sjf,120.88476997216543
1784012177.0861983,4,40960,32177,88,275.26,0.13,sjf,120.88476997216543
1784012177.0861983,5,40960,32175,87,287.76,0.13,sjf,120.88476997216543
1784012177.0861983,6,40960,32187,86,259.14,0.13,sjf,120.88476997216543
1784012177.0861983,7,40960,32215,91,298.7,0.13,sjf,120.88476997216543
1784012182.2138033,3,40960,31757,90,257.56,0.13,sjf,120.97023005485535
1784012182.2138033,4,40960,32177,89,282.67,0.13,sjf,120.97023005485535
1784012182.2138033,5,40960,32175,88,286.88,0.13,sjf,120.97023005485535
1784012182.2138033,6,40960,32187,87,264.19,0.13,sjf,120.97023005485535
1784012182.2138033,7,40960,32215,90,300.79,0.13,sjf,120.97023005485535
1784012187.3292603,3,40960,31757,90,262.02,0.13,sjf,121.0554876724879
1784012187.3292603,4,40960,32177,89,279.41,0.13,sjf,121.0554876724879
1784012187.3292603,5,40960,32175,88,290.74,0.13,sjf,121.0554876724879
1784012187.3292603,6,40960,32187,88,261.5,0.13,sjf,121.0554876724879
1784012187.3292603,7,40960,32215,90,292.76,0.13,sjf,121.0554876724879
1784012192.447111,3,40960,31757,90,266.76,0.13,sjf,121.14078518152238
1784012192.447111,4,40960,32177,89,277.91,0.13,sjf,121.14078518152238
1784012192.447111,5,40960,32175,88,292.5,0.13,sjf,121.14078518152238
1784012192.447111,6,40960,32187,88,263.58,0.13,sjf,121.14078518152238
1784012192.447111,7,40960,32215,90,296.06,0.13,sjf,121.14078518152238
1784012197.5618172,3,40960,31757,90,262.57,0.13,sjf,121.22603028615316
1784012197.5618172,4,40960,32177,89,278.86,0.13,sjf,121.22603028615316
1784012197.5618172,5,40960,32175,88,289.53,0.13,sjf,121.22603028615316
1784012197.5618172,6,40960,32187,85,253.54,0.13,sjf,121.22603028615316
1784012197.5618172,7,40960,32215,90,297.49,0.13,sjf,121.22603028615316
1784012202.6773024,3,40960,31757,90,264.33,0.13,sjf,121.31128837267558
1784012202.6773024,4,40960,32177,89,279.14,0.13,sjf,121.31128837267558
1784012202.6773024,5,40960,32175,89,291.04,0.13,sjf,121.31128837267558
1784012202.6773024,6,40960,32187,4,92.18,0.13,sjf,121.31128837267558
1784012202.6773024,7,40960,32215,90,299.61,0.13,sjf,121.31128837267558
1784012207.8164325,3,40960,31757,91,264.06,0.13,sjf,121.3969405412674
1784012207.8164325,4,40960,32177,85,105.74,0.13,sjf,121.3969405412674
1784012207.8164325,5,40960,32175,89,291.59,0.13,sjf,121.3969405412674
1784012207.8164325,6,40960,32187,85,252.05,0.13,sjf,121.3969405412674
1784012207.8164325,7,40960,32215,90,295.16,0.13,sjf,121.3969405412674
1784012212.9319353,3,40960,31757,91,269.13,0.13,sjf,121.4821989218394
1784012212.9319353,4,40960,32177,86,274.65,0.13,sjf,121.4821989218394
1784012212.9319353,5,40960,32175,89,291.62,0.13,sjf,121.4821989218394
1784012212.9319353,6,40960,32187,85,252.39,0.13,sjf,121.4821989218394
1784012212.9319353,7,40960,32215,87,283.03,0.13,sjf,121.4821989218394
1784012218.048569,3,40960,31757,91,267.64,0.13,sjf,121.56747614940008
1784012218.048569,4,40960,32177,86,278.53,0.13,sjf,121.56747614940008
1784012218.048569,5,40960,32175,85,283.02,0.13,sjf,121.56747614940008
1784012218.048569,6,40960,32187,88,260.95,0.13,sjf,121.56747614940008
1784012218.048569,7,40960,32215,88,284.24,0.13,sjf,121.56747614940008
1784012223.1739283,3,40960,31757,91,270.89,0.13,sjf,121.65289880434672
1784012223.1739283,4,40960,32177,87,280.34,0.13,sjf,121.65289880434672
1784012223.1739283,5,40960,32175,85,126.19,0.13,sjf,121.65289880434672
1784012223.1739283,6,40960,32187,0,256.77,0.13,sjf,121.65289880434672
1784012223.1739283,7,40960,32215,87,295.76,0.13,sjf,121.65289880434672
1784012228.2915478,3,40960,31757,91,267.64,0.13,sjf,121.73819246292115
1784012228.2915478,4,40960,32177,87,282.39,0.13,sjf,121.73819246292115
1784012228.2915478,5,40960,32175,90,298.41,0.13,sjf,121.73819246292115
1784012228.2915478,6,40960,32187,93,278.61,0.13,sjf,121.73819246292115
1784012228.2915478,7,40960,32215,87,288.36,0.13,sjf,121.73819246292115
1784012233.4063041,3,40960,31757,91,277.11,0.13,sjf,121.82343840201696
1784012233.4063041,4,40960,32177,87,275.87,0.13,sjf,121.82343840201696
1784012233.4063041,5,40960,32175,90,298.12,0.13,sjf,121.82343840201696
1784012233.4063041,6,40960,32187,90,271.26,0.13,sjf,121.82343840201696
1784012233.4063041,7,40960,32215,87,288.36,0.13,sjf,121.82343840201696
1784012238.5180707,3,40960,31757,92,270.01,0.13,sjf,121.90863451162974
1784012238.5180707,4,40960,32177,90,239.31,0.13,sjf,121.90863451162974
1784012238.5180707,5,40960,32175,90,303.47,0.13,sjf,121.90863451162974
1784012238.5180707,6,40960,32187,92,281.3,0.13,sjf,121.90863451162974
1784012238.5180707,7,40960,32215,88,293.97,0.13,sjf,121.90863451162974
1784012243.6434994,3,40960,31757,92,277.72,0.13,sjf,121.9940583229065
1784012243.6434994,4,40960,32177,86,269.01,0.13,sjf,121.9940583229065
1784012243.6434994,5,40960,32175,86,287.76,0.13,sjf,121.9940583229065
1784012243.6434994,6,40960,32187,93,283.66,0.13,sjf,121.9940583229065
1784012243.6434994,7,40960,32215,88,294.58,0.13,sjf,121.9940583229065
1784012248.7647936,3,40960,31757,92,276.78,0.13,sjf,122.07941322724024
1784012248.7647936,4,40960,32177,79,104.52,0.13,sjf,122.07941322724024
1784012248.7647936,5,40960,32175,86,287.49,0.13,sjf,122.07941322724024
1784012248.7647936,6,40960,32187,94,277.42,0.13,sjf,122.07941322724024
1784012248.7647936,7,40960,32215,88,289.85,0.13,sjf,122.07941322724024
1784012253.8744552,3,40960,31757,93,275.62,0.13,sjf,122.16457425355911
1784012253.8744552,4,40960,32177,89,283.28,0.13,sjf,122.16457425355911
1784012253.8744552,5,40960,32175,33,115.69,0.13,sjf,122.16457425355911
1784012253.8744552,6,40960,32187,94,277.75,0.13,sjf,122.16457425355911
1784012253.8744552,7,40960,32215,88,292.16,0.13,sjf,122.16457425355911
1784012258.994074,3,40960,31757,93,279.2,0.13,sjf,122.24990123510361
1784012258.994074,4,40960,32177,88,275.59,0.13,sjf,122.24990123510361
1784012258.994074,5,40960,32175,64,402.1,0.13,sjf,122.24990123510361
1784012258.994074,6,40960,32187,16,407.51,0.13,sjf,122.24990123510361
1784012258.994074,7,40960,32215,88,288.37,0.13,sjf,122.24990123510361
1784012264.1657157,3,40960,31757,93,274.75,0.13,sjf,122.33609526157379
1784012264.1657157,4,40960,32177,87,272.89,0.13,sjf,122.33609526157379
1784012264.1657157,5,40960,32175,94,312.91,0.13,sjf,122.33609526157379
1784012264.1657157,6,40960,32187,49,408.71,0.13,sjf,122.33609526157379
1784012264.1657157,7,40960,32215,89,290.71,0.13,sjf,122.33609526157379
1784012269.2834165,3,40960,31757,93,271.16,0.13,sjf,122.42139027516048
1784012269.2834165,4,40960,32177,87,270.23,0.13,sjf,122.42139027516048
1784012269.2834165,5,40960,32175,86,284.2,0.13,sjf,122.42139027516048
1784012269.2834165,6,40960,32187,0,318.72,0.13,sjf,122.42139027516048
1784012269.2834165,7,40960,32215,90,288.34,0.13,sjf,122.42139027516048
1784012274.403126,3,40960,31757,94,270.0,0.13,sjf,122.5067187666893
1784012274.403126,4,40960,32177,87,267.25,0.13,sjf,122.5067187666893
1784012274.403126,5,40960,32175,85,275.02,0.13,sjf,122.5067187666893
1784012274.403126,6,40960,32187,85,245.34,0.13,sjf,122.5067187666893
1784012274.403126,7,40960,32215,90,286.32,0.13,sjf,122.5067187666893
1784012279.5280328,3,40960,31757,93,266.43,0.13,sjf,122.59213387966156
1784012279.5280328,4,40960,32177,86,268.12,0.13,sjf,122.59213387966156
1784012279.5280328,5,40960,32175,85,275.91,0.13,sjf,122.59213387966156
1784012279.5280328,6,40960,32187,83,242.08,0.13,sjf,122.59213387966156
1784012279.5280328,7,40960,32215,55,305.18,0.13,sjf,122.59213387966156
1784012284.64669,3,40960,31757,94,266.15,0.13,sjf,122.67744483153025
1784012284.64669,4,40960,32177,86,267.85,0.13,sjf,122.67744483153025
1784012284.64669,5,40960,32175,86,267.58,0.13,sjf,122.67744483153025
1784012284.64669,6,40960,32187,84,248.53,0.13,sjf,122.67744483153025
1784012284.64669,7,40960,32215,87,273.85,0.13,sjf,122.67744483153025
1784012289.7568843,3,40960,31757,94,265.88,0.13,sjf,122.7626147389412
1784012289.7568843,4,40960,32177,86,268.12,0.13,sjf,122.7626147389412
1784012289.7568843,5,40960,32175,86,272.05,0.13,sjf,122.7626147389412
1784012289.7568843,6,40960,32187,84,246.72,0.13,sjf,122.7626147389412
1784012289.7568843,7,40960,32215,87,269.73,0.13,sjf,122.7626147389412
1784012294.9001906,3,40960,31757,94,272.65,0.13,sjf,122.84833650986353
1784012294.9001906,4,40960,32177,31,98.69,0.13,sjf,122.84833650986353
1784012294.9001906,5,40960,32175,87,270.56,0.13,sjf,122.84833650986353
1784012294.9001906,6,40960,32187,84,248.29,0.13,sjf,122.84833650986353
1784012294.9001906,7,40960,32215,87,419.86,0.13,sjf,122.84833650986353
1784012300.0320814,3,40960,31757,100,405.2,0.13,sjf,122.93386802275975
1784012300.0320814,4,40960,32177,86,266.96,0.13,sjf,122.93386802275975
1784012300.0320814,5,40960,32175,88,272.65,0.13,sjf,122.93386802275975
1784012300.0320814,6,40960,32187,84,248.55,0.13,sjf,122.93386802275975
1784012300.0320814,7,40960,32215,88,276.83,0.13,sjf,122.93386802275975
1784012305.1532297,3,40960,31757,89,258.44,0.13,sjf,123.019220495224
1784012305.1532297,4,40960,32177,86,266.36,0.13,sjf,123.019220495224
1784012305.1532297,5,40960,32175,87,283.02,0.13,sjf,123.019220495224
1784012305.1532297,6,40960,32187,84,253.0,0.13,sjf,123.019220495224
1784012305.1532297,7,40960,32215,87,274.19,0.13,sjf,123.019220495224
1784012310.27605,3,40960,31757,89,254.85,0.13,sjf,123.1046008348465
1784012310.27605,4,40960,32177,86,265.74,0.13,sjf,123.1046008348465
1784012310.27605,5,40960,32175,16,110.72,0.13,sjf,123.1046008348465
1784012310.27605,6,40960,32187,85,249.96,0.13,sjf,123.1046008348465
1784012310.27605,7,40960,32215,87,274.74,0.13,sjf,123.1046008348465
1784012315.3916476,3,40960,31757,86,253.1,0.13,sjf,123.18986079295476
1784012315.3916476,4,40960,32177,87,265.14,0.13,sjf,123.18986079295476
1784012315.3916476,5,40960,32175,86,274.69,0.13,sjf,123.18986079295476
1784012315.3916476,6,40960,32187,86,250.91,0.13,sjf,123.18986079295476
1784012315.3916476,7,40960,32215,86,293.09,0.13,sjf,123.18986079295476
1784012320.5105486,3,40960,31757,86,255.8,0.13,sjf,123.27517580986023
1784012320.5105486,4,40960,32177,82,270.78,0.13,sjf,123.27517580986023
1784012320.5105486,5,40960,32175,93,303.76,0.13,sjf,123.27517580986023
1784012320.5105486,6,40960,32187,88,260.95,0.13,sjf,123.27517580986023
1784012320.5105486,7,40960,32215,90,283.91,0.13,sjf,123.27517580986023
1784012325.6316833,3,40960,31757,85,246.32,0.13,sjf,123.36052805582682
1784012325.6316833,4,40960,32177,86,265.47,0.13,sjf,123.36052805582682
1784012325.6316833,5,40960,32175,93,300.19,0.13,sjf,123.36052805582682
